patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US106087A,1870-08-02,F r ane ,"['F', 'r', 'ane']","[('F', 'NNP'), ('r', 'NN'), ('ane', 'NN')]",1,"['PROPN', 'NOUN', 'NOUN']",[],1,0,3
US106090A,1870-08-02,Joseph b ,"['Joseph', 'b']","[('Joseph', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US106091A,1870-08-02,John stowe ,"['John', 'stowe']","[('John', 'NNP'), ('stowe', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US106096A,1870-08-02,Improved lubricatinx  journal op rail wat axle-boxes ,"['Improved', 'lubricatinx', 'journal', 'op', 'rail', 'wat', 'axle-boxes']","[('Improved', 'VBN'), ('lubricatinx', 'JJ'), ('journal', 'NN'), ('op', 'NN'), ('rail', 'NN'), ('wat', 'NN'), ('axle-boxes', 'NNS')]",0,"['VERB', 'NOUN', 'SPACE', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,10
US106110A,1870-08-09,James -blake ,"['James', '-blake']","[('James', 'NNP'), ('-blake', 'VBP')]",1,"['PROPN', 'PUNCT']",[],1,0,2
US106118A,1870-08-09,Erastus t ,"['Erastus', 't']","[('Erastus', 'NNP'), ('t', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US106156A,1870-08-09,asa hathaway ,"['asa', 'hathaway']","[('asa', 'NN'), ('hathaway', 'NN')]",0,"['PROPN', 'PROPN']",[],1,0,2
US106160A,1870-08-09,Improvement in machine for turning logfi ,"['Improvement', 'in', 'machine', 'for', 'turning', 'logfi']","[('Improvement', 'NN'), ('in', 'IN'), ('machine', 'NN'), ('for', 'IN'), ('turning', 'VBG'), ('logfi', 'NN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'PROPN']",[],1,0,6
US106167A,1870-08-09,wimja mv s ,"['wimja', 'mv', 's']","[('wimja', 'NN'), ('mv', 'NN'), ('s', 'NN')]",0,"['VERB', 'PROPN', 'PART']",[],1,0,3
US106178A,1870-08-09,District of ,"['District', 'of']","[('District', 'NNP'), ('of', 'IN')]",1,"['PROPN', 'ADP']",[],1,0,2
US106201A,1870-08-09,Op boston ,"['Op', 'boston']","[('Op', 'NNP'), ('boston', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US106205A,1870-08-09,Jacob b ,"['Jacob', 'b']","[('Jacob', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US106222A,1870-08-09,Self and henry g ,"['Self', 'and', 'henry', 'g']","[('Self', 'NNP'), ('and', 'CC'), ('henry', 'NN'), ('g', 'NN')]",1,"['NOUN', 'CCONJ', 'PROPN', 'PROPN']",[],1,0,4
US106247A,1870-08-09,Improvement in mica chimneys for lamps ,"['Improvement', 'in', 'mica', 'chimneys', 'for', 'lamps']","[('Improvement', 'NN'), ('in', 'IN'), ('mica', 'NN'), ('chimneys', 'NNS'), ('for', 'IN'), ('lamps', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN']",[],1,0,6
US106249A,1870-08-09,Ashkinoij to ,"['Ashkinoij', 'to']","[('Ashkinoij', 'NNP'), ('to', 'TO')]",1,"['PROPN', 'PART']",['ORG'],1,0,2
US106290A,1870-08-09,Fornia ,['Fornia'],"[('Fornia', 'NN')]",0,['PROPN'],['GPE'],1,0,1
US106295A,1870-08-09,Improvement in machines for bending- tttbe-skelfs ,"['Improvement', 'in', 'machines', 'for', 'bending-', 'tttbe-skelfs']","[('Improvement', 'NN'), ('in', 'IN'), ('machines', 'NNS'), ('for', 'IN'), ('bending-', 'JJ'), ('tttbe-skelfs', 'NN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,8
US106317A,1870-08-16,Buckland w ,"['Buckland', 'w']","[('Buckland', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US106346A,1870-08-16,Improvement in india-rubber shoes ,"['Improvement', 'in', 'india-rubber', 'shoes']","[('Improvement', 'NN'), ('in', 'IN'), ('india-rubber', 'NN'), ('shoes', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'NOUN']",['GPE'],1,0,6
US106376A,1870-08-16,Improvement in harrow and cultivator ,"['Improvement', 'in', 'harrow', 'and', 'cultivator']","[('Improvement', 'NN'), ('in', 'IN'), ('harrow', 'NN'), ('and', 'CC'), ('cultivator', 'NN')]",0,"['NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN']",[],1,0,5
US106454A,1870-08-16,Samuel  ,['Samuel'],"[('Samuel', 'NN')]",0,"['PROPN', 'SPACE']",[],1,0,2
US106462A,1870-08-16,Heman p ,"['Heman', 'p']","[('Heman', 'NNP'), ('p', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US106468A,1870-08-16,Thomas grosslet ,"['Thomas', 'grosslet']","[('Thomas', 'NNP'), ('grosslet', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US106493A,1870-08-16,Improvement in electro-magnetic motors ,"['Improvement', 'in', 'electro-magnetic', 'motors']","[('Improvement', 'NN'), ('in', 'IN'), ('electro-magnetic', 'JJ'), ('motors', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'NOUN']",[],1,0,6
US106503A,1870-08-16,peckham ,['peckham'],"[('peckham', 'NN')]",0,['PROPN'],[],1,0,1
US106510A,1870-08-16,Improvement i n g ,"['Improvement', 'i', 'n', 'g']","[('Improvement', 'NN'), ('i', 'NN'), ('n', 'VBP'), ('g', 'NN')]",0,"['NOUN', 'PRON', 'CCONJ', 'PROPN']",[],1,0,4
US106511A,1870-08-16,peters ,['peters'],"[('peters', 'NNS')]",0,['PROPN'],[],1,0,1
US106534A,1870-08-23,Franklin ames ,"['Franklin', 'ames']","[('Franklin', 'NNP'), ('ames', 'NNS')]",1,"['PROPN', 'NOUN']",['ORG'],1,0,2
US106572A,1870-08-23,Souri ,['Souri'],"[('Souri', 'NN')]",0,['PROPN'],['ORG'],1,0,1
US106585A,1870-08-23,Improvement in coating- metal articles with india rubber ,"['Improvement', 'in', 'coating-', 'metal', 'articles', 'with', 'india', 'rubber']","[('Improvement', 'NN'), ('in', 'IN'), ('coating-', 'JJ'), ('metal', 'NN'), ('articles', 'NNS'), ('with', 'IN'), ('india', 'JJ'), ('rubber', 'NN')]",0,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN']",['GPE'],1,0,8
US106587A,1870-08-23,Thomas j ,"['Thomas', 'j']","[('Thomas', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US106618A,1870-08-23,ramseyer ,['ramseyer'],"[('ramseyer', 'NN')]",0,['PROPN'],[],1,0,1
US106628A,1870-08-23,Improvement in reed organ-pipes ,"['Improvement', 'in', 'reed', 'organ-pipes']","[('Improvement', 'NN'), ('in', 'IN'), ('reed', 'NN'), ('organ-pipes', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6
US106654A,1870-08-23,Alanson brown ,"['Alanson', 'brown']","[('Alanson', 'NNP'), ('brown', 'NN')]",1,"['PROPN', 'ADJ']",['ORG'],1,0,2
US106660A,1870-08-23,peters ,['peters'],"[('peters', 'NNS')]",0,['PROPN'],[],1,0,1
US106701A,1870-08-23,leilioh ,['leilioh'],"[('leilioh', 'NN')]",0,['PROPN'],[],1,0,1
US106713A,1870-08-23,Improvement in the form of ins-otj for c okrug-ated metal beams ,"['Improvement', 'in', 'the', 'form', 'of', 'ins-otj', 'for', 'c', 'okrug-ated', 'metal', 'beams']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('form', 'NN'), ('of', 'IN'), ('ins-otj', 'NN'), ('for', 'IN'), ('c', 'JJ'), ('okrug-ated', 'JJ'), ('metal', 'NN'), ('beams', 'NNS')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN']",[],1,0,15
US106724A,1870-08-23,Improved machine s qr varnishing and labeling fruit-cans and other cy ,"['Improved', 'machine', 's', 'qr', 'varnishing', 'and', 'labeling', 'fruit-cans', 'and', 'other', 'cy']","[('Improved', 'VBN'), ('machine', 'NN'), ('s', 'NN'), ('qr', 'NN'), ('varnishing', 'NN'), ('and', 'CC'), ('labeling', 'VBG'), ('fruit-cans', 'NNS'), ('and', 'CC'), ('other', 'JJ'), ('cy', 'NN')]",0,"['VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'ADJ', 'PROPN']",[],1,0,13
US106772A,1870-08-30,Fhank s ,"['Fhank', 's']","[('Fhank', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",[],1,0,2
US106783A,1870-08-30,Ward j ,"['Ward', 'j']","[('Ward', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US106791A,1870-08-30,Byron densmore ,"['Byron', 'densmore']","[('Byron', 'NNP'), ('densmore', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US106793A,1870-08-30,James dickey ,"['James', 'dickey']","[('James', 'NNP'), ('dickey', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US106819A,1870-08-30,Improvement in covering metal articles with india rubber ,"['Improvement', 'in', 'covering', 'metal', 'articles', 'with', 'india', 'rubber']","[('Improvement', 'NN'), ('in', 'IN'), ('covering', 'VBG'), ('metal', 'NN'), ('articles', 'NNS'), ('with', 'IN'), ('india', 'JJ'), ('rubber', 'NN')]",0,"['NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN']",['GPE'],1,0,8
US106851A,1870-08-30,Campbell morfit ,"['Campbell', 'morfit']","[('Campbell', 'NNP'), ('morfit', 'NN')]",1,"['PROPN', 'NOUN']",['ORG'],1,0,2
US106862A,1870-08-30,oakes ,['oakes'],"[('oakes', 'NNS')]",0,['PROPN'],[],1,0,1
US106875A,1870-08-30,Edwabd schaknikow ,"['Edwabd', 'schaknikow']","[('Edwabd', 'NNP'), ('schaknikow', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US106881A,1870-08-30,Phrey ,['Phrey'],"[('Phrey', 'NN')]",0,['PROPN'],[],1,0,1
US106885A,1870-08-30,Improvement in combined stocking-supporters and skeleton waists ,"['Improvement', 'in', 'combined', 'stocking-supporters', 'and', 'skeleton', 'waists']","[('Improvement', 'NN'), ('in', 'IN'), ('combined', 'JJ'), ('stocking-supporters', 'NNS'), ('and', 'CC'), ('skeleton', 'NN'), ('waists', 'NNS')]",0,"['NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'PROPN', 'VERB']",['ORG'],1,0,9
US106889A,1870-08-30,Necticut ,['Necticut'],"[('Necticut', 'NN')]",0,['PROPN'],[],1,0,1
US106908A,1870-08-30,Improvement in harrow ,"['Improvement', 'in', 'harrow']","[('Improvement', 'NN'), ('in', 'IN'), ('harrow', 'NN')]",0,"['NOUN', 'ADP', 'PROPN']",[],1,0,3
US106930A,1870-08-30,Improvement in machine for tonguing and grooving ,"['Improvement', 'in', 'machine', 'for', 'tonguing', 'and', 'grooving']","[('Improvement', 'NN'), ('in', 'IN'), ('machine', 'NN'), ('for', 'IN'), ('tonguing', 'VBG'), ('and', 'CC'), ('grooving', 'VBG')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,7
US106977A,1870-08-30,Howell w ,"['Howell', 'w']","[('Howell', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['ORG'],1,0,2
US106993A,1870-09-06,Improvement in pulley mechanism ,"['Improvement', 'in', 'pulley', 'mechanism']","[('Improvement', 'NN'), ('in', 'IN'), ('pulley', 'NN'), ('mechanism', 'NN')]",0,"['NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,4
US107003A,1870-09-06,Chusetts ,['Chusetts'],"[('Chusetts', 'NN')]",0,['PROPN'],['ORG'],1,0,1
US107004A,1870-09-06,Improvement in harvestek-rakes ,"['Improvement', 'in', 'harvestek-rakes']","[('Improvement', 'NN'), ('in', 'IN'), ('harvestek-rakes', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,5
US107009A,1870-09-06,Improvement in button-hole ctttterj ,"['Improvement', 'in', 'button-hole', 'ctttterj']","[('Improvement', 'NN'), ('in', 'IN'), ('button-hole', 'JJ'), ('ctttterj', 'NN')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,6
US107013A,1870-09-06,"Improved wardrobe, bedstead, amd bureau ","['Improved', 'wardrobe,', 'bedstead,', 'amd', 'bureau']","[('Improved', 'VBN'), ('wardrobe,', 'JJ'), ('bedstead,', 'NN'), ('amd', 'NN'), ('bureau', 'NN')]",0,"['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'NOUN']",[],1,0,7
US107035A,1870-09-06,Peeey g ,"['Peeey', 'g']","[('Peeey', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US107065A,1870-09-06,Tav hebmaxn moll ,"['Tav', 'hebmaxn', 'moll']","[('Tav', 'NNP'), ('hebmaxn', 'NN'), ('moll', 'NN')]",1,"['PROPN', 'INTJ', 'NOUN']",[],1,0,3
US107070A,1870-09-06,Geokge a ,"['Geokge', 'a']","[('Geokge', 'VB'), ('a', 'DT')]",0,"['PROPN', 'PRON']",[],1,0,2
US107125A,1870-09-06,Justus a ,"['Justus', 'a']","[('Justus', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",[],1,0,2
US107127A,1870-09-06,Samuel  ,['Samuel'],"[('Samuel', 'NN')]",0,"['PROPN', 'SPACE']",[],1,0,2
US107133A,1870-09-06,Jeremiah w ,"['Jeremiah', 'w']","[('Jeremiah', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US107167A,1870-09-06,Improvement in tan-blowers for smiths  forges ,"['Improvement', 'in', 'tan-blowers', 'for', 'smiths', 'forges']","[('Improvement', 'NN'), ('in', 'IN'), ('tan-blowers', 'NNS'), ('for', 'IN'), ('smiths', 'NNS'), ('forges', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'NOUN']",[],1,0,9
US107187A,1870-09-06,Samuel males ,"['Samuel', 'males']","[('Samuel', 'NNP'), ('males', 'NNS')]",1,"['PROPN', 'VERB']",[],1,0,2
US107252A,1870-09-13,Improvement in carriag-es ,"['Improvement', 'in', 'carriag-es']","[('Improvement', 'NN'), ('in', 'IN'), ('carriag-es', 'NN')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,5
US107271A,1870-09-13,Improved ironina-tablb ,"['Improved', 'ironina-tablb']","[('Improved', 'VBN'), ('ironina-tablb', 'JJ')]",0,"['VERB', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,4
US107282A,1870-09-13,miller ,['miller'],"[('miller', 'NN')]",0,['PROPN'],[],1,0,1
US107306A,1870-09-13,talbot ,['talbot'],"[('talbot', 'NN')]",0,['PROPN'],[],1,0,1
US107332A,1870-09-13,Improvement in button-hole cutter ,"['Improvement', 'in', 'button-hole', 'cutter']","[('Improvement', 'NN'), ('in', 'IN'), ('button-hole', 'JJ'), ('cutter', 'NN')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,6
US107333A,1870-09-13,Improved awning and tan for horses  heads ,"['Improved', 'awning', 'and', 'tan', 'for', 'horses', 'heads']","[('Improved', 'VBN'), ('awning', 'NN'), ('and', 'CC'), ('tan', 'NN'), ('for', 'IN'), ('horses', 'NNS'), ('heads', 'NNS')]",0,"['VERB', 'NOUN', 'CCONJ', 'PROPN', 'ADP', 'NOUN', 'SPACE', 'NOUN']",[],1,0,8
US107338A,1870-09-13,Hezekiah cook ,"['Hezekiah', 'cook']","[('Hezekiah', 'NNP'), ('cook', 'NN')]",1,"['PROPN', 'VERB']",[],1,0,2
US107341A,1870-09-13,Geollge w ,"['Geollge', 'w']","[('Geollge', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US107347A,1870-09-13,Ezer sanborn ,"['Ezer', 'sanborn']","[('Ezer', 'NNP'), ('sanborn', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US107364A,1870-09-13,Thomas hartley ,"['Thomas', 'hartley']","[('Thomas', 'NNP'), ('hartley', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US107380A,1870-09-13,hyam j ,"['hyam', 'j']","[('hyam', 'NN'), ('j', 'NN')]",0,"['PROPN', 'PROPN']",[],1,0,2
US107398A,1870-09-13,mooney ,['mooney'],"[('mooney', 'NN')]",0,['PROPN'],[],1,0,1
US107436A,1870-09-20,Improvement in seed and g-uano-dlstribttters ,"['Improvement', 'in', 'seed', 'and', 'g-uano-dlstribttters']","[('Improvement', 'NN'), ('in', 'IN'), ('seed', 'NN'), ('and', 'CC'), ('g-uano-dlstribttters', 'NNS')]",0,"['NOUN', 'ADP', 'NOUN', 'CCONJ', 'PROPN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN']",[],1,0,9
US107448A,1870-09-20,Improvement in sap-feeders to sugar-evaporators ,"['Improvement', 'in', 'sap-feeders', 'to', 'sugar-evaporators']","[('Improvement', 'NN'), ('in', 'IN'), ('sap-feeders', 'NNS'), ('to', 'TO'), ('sugar-evaporators', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,9
US107460A,1870-09-20,Sylvanus d ,"['Sylvanus', 'd']","[('Sylvanus', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US107476A,1870-09-20,Thomas fuga-te ,"['Thomas', 'fuga-te']","[('Thomas', 'NNP'), ('fuga-te', 'NN')]",1,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4
US107504A,1870-09-20,"Improvement in valve-gear for steam pumps, engines, sgc ","['Improvement', 'in', 'valve-gear', 'for', 'steam', 'pumps,', 'engines,', 'sgc']","[('Improvement', 'NN'), ('in', 'IN'), ('valve-gear', 'JJ'), ('for', 'IN'), ('steam', 'NN'), ('pumps,', 'NN'), ('engines,', 'NN'), ('sgc', 'NN')]",0,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN']",[],1,0,12
US107546A,1870-09-20,Dupqrtal d ,"['Dupqrtal', 'd']","[('Dupqrtal', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US107553A,1870-09-20,Improvement in desulphurizing auro-pyrites and other ores ,"['Improvement', 'in', 'desulphurizing', 'auro-pyrites', 'and', 'other', 'ores']","[('Improvement', 'NN'), ('in', 'IN'), ('desulphurizing', 'VBG'), ('auro-pyrites', 'NNS'), ('and', 'CC'), ('other', 'JJ'), ('ores', 'NNS')]",0,"['NOUN', 'ADP', 'VERB', 'PROPN', 'PUNCT', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,9
US107570A,1870-09-20,Improvement in button-machines ,"['Improvement', 'in', 'button-machines']","[('Improvement', 'NN'), ('in', 'IN'), ('button-machines', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,5
US107612A,1870-09-20,hawley ,['hawley'],"[('hawley', 'NN')]",0,['PROPN'],[],1,0,1
US107617A,1870-09-20,Lemuel w ,"['Lemuel', 'w']","[('Lemuel', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US107623A,1870-09-20,randolph ,['randolph'],"[('randolph', 'NN')]",0,['PROPN'],[],1,0,1
US107626A,1870-09-20,Improvement in electro-magnetic apparatus for medical use ,"['Improvement', 'in', 'electro-magnetic', 'apparatus', 'for', 'medical', 'use']","[('Improvement', 'NN'), ('in', 'IN'), ('electro-magnetic', 'JJ'), ('apparatus', 'NN'), ('for', 'IN'), ('medical', 'JJ'), ('use', 'NN')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,9
US107650A,1870-09-27,Abel h ,"['Abel', 'h']","[('Abel', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US107813A,1870-09-27,Andrew rankin ,"['Andrew', 'rankin']","[('Andrew', 'NNP'), ('rankin', 'NN')]",1,"['PROPN', 'ADJ']",[],1,0,2
US107860A,1870-10-04,bowetf ,['bowetf'],"[('bowetf', 'NN')]",0,['PROPN'],['GPE'],1,0,1
US107918A,1870-10-04,jones ,['jones'],"[('jones', 'NNS')]",0,['PROPN'],[],1,0,1
US107928A,1870-10-04,lea vit t ,"['lea', 'vit', 't']","[('lea', 'NN'), ('vit', 'NN'), ('t', 'NN')]",0,"['PROPN', 'PROPN', 'NOUN']",[],1,0,3
US107964A,1870-10-04,Hefry w ,"['Hefry', 'w']","[('Hefry', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US107981A,1870-10-04,peters ,['peters'],"[('peters', 'NNS')]",0,['PROPN'],[],1,0,1
US107984A,1870-10-04,James millar tire ,"['James', 'millar', 'tire']","[('James', 'NNP'), ('millar', 'JJ'), ('tire', 'NN')]",1,"['PROPN', 'ADJ', 'NOUN']",[],1,0,3
US107997A,1870-10-04,peters ,['peters'],"[('peters', 'NNS')]",0,['PROPN'],[],1,0,1
US108032A,1870-10-04,Peter ,['Peter'],"[('Peter', 'NNP')]",1,['PROPN'],[],1,0,1
US108036A,1870-10-04,Improvement in hominy-mills ,"['Improvement', 'in', 'hominy-mills']","[('Improvement', 'NN'), ('in', 'IN'), ('hominy-mills', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,5
US108037A,1870-10-04,J a m e s m ,"['J', 'a', 'm', 'e', 's', 'm']","[('J', 'NNP'), ('a', 'DT'), ('m', 'NN'), ('e', 'NN'), ('s', 'VBD'), ('m', 'NN')]",1,"['PROPN', 'DET', 'PROPN', 'PROPN', 'X', 'VERB']",[],1,0,6
US108039A,1870-10-04,,['nan'],"[('nan', 'NN')]",0,['PROPN'],[],1,0,1
US108087A,1870-10-11,Peters ,['Peters'],"[('Peters', 'NNP')]",1,['PROPN'],[],1,0,1
US108257A,1870-10-11,Improvement in electro-magnetic burglar-alarms ,"['Improvement', 'in', 'electro-magnetic', 'burglar-alarms']","[('Improvement', 'NN'), ('in', 'IN'), ('electro-magnetic', 'JJ'), ('burglar-alarms', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,8
US108258A,1870-10-11,Improvement in bake-ovens ,"['Improvement', 'in', 'bake-ovens']","[('Improvement', 'NN'), ('in', 'IN'), ('bake-ovens', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,5
US108312A,1870-10-18,Self and leander buell ,"['Self', 'and', 'leander', 'buell']","[('Self', 'NNP'), ('and', 'CC'), ('leander', 'JJR'), ('buell', 'NN')]",1,"['NOUN', 'CCONJ', 'NOUN', 'PROPN']",[],1,0,4
US108395A,1870-10-18,Philip jacob schopp ,"['Philip', 'jacob', 'schopp']","[('Philip', 'NNP'), ('jacob', 'NN'), ('schopp', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN']",[],1,0,3
US108453A,1870-10-18,Improvement in medical compound for hog-cholera ,"['Improvement', 'in', 'medical', 'compound', 'for', 'hog-cholera']","[('Improvement', 'NN'), ('in', 'IN'), ('medical', 'JJ'), ('compound', 'NN'), ('for', 'IN'), ('hog-cholera', 'NN')]",0,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,8
US108550A,1870-10-18,Improvement in treating shellac ,"['Improvement', 'in', 'treating', 'shellac']","[('Improvement', 'NN'), ('in', 'IN'), ('treating', 'VBG'), ('shellac', 'NN')]",0,"['NOUN', 'ADP', 'VERB', 'PROPN']",[],1,0,4
US108559A,1870-10-25,August bratnobeb ,"['August', 'bratnobeb']","[('August', 'NNP'), ('bratnobeb', 'NN')]",1,"['PROPN', 'VERB']",['DATE'],1,0,2
US108606A,1870-10-25,Ximprovement i in the method of cooling beer-worts ,"['Ximprovement', 'i', 'in', 'the', 'method', 'of', 'cooling', 'beer-worts']","[('Ximprovement', 'NN'), ('i', 'NN'), ('in', 'IN'), ('the', 'DT'), ('method', 'NN'), ('of', 'IN'), ('cooling', 'VBG'), ('beer-worts', 'NNS')]",0,"['PROPN', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,10
US108611A,1870-10-25,Mosquito bab ,"['Mosquito', 'bab']","[('Mosquito', 'NNP'), ('bab', 'NN')]",1,"['PROPN', 'PROPN']",['DATE'],1,0,2
US108650A,1870-10-25,Peters ,['Peters'],"[('Peters', 'NNP')]",1,['PROPN'],[],1,0,1
US108743A,1870-10-25,Improvement in electro-magnetic alarm-gongs ,"['Improvement', 'in', 'electro-magnetic', 'alarm-gongs']","[('Improvement', 'NN'), ('in', 'IN'), ('electro-magnetic', 'JJ'), ('alarm-gongs', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,8
US108791A,1870-11-01,Ors to ,"['Ors', 'to']","[('Ors', 'NN'), ('to', 'TO')]",0,"['PROPN', 'ADP']",[],1,0,2
US108821A,1870-11-01,Nrjiflqhy te-ree ,"['Nrjiflqhy', 'te-ree']","[('Nrjiflqhy', 'NNP'), ('te-ree', 'JJ')]",1,"['PROPN', 'PROPN', 'PUNCT', 'PROPN']",['ORG'],1,0,4
US108830A,1870-11-01,Israel l ,"['Israel', 'l']","[('Israel', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'X']",['GPE'],1,0,2
US108845A,1870-11-01,tandy ,['tandy'],"[('tandy', 'NN')]",0,['PROPN'],['ORG'],1,0,1
US108871A,1870-11-01,"Improvement in measuring apparatus for looms, scc ","['Improvement', 'in', 'measuring', 'apparatus', 'for', 'looms,', 'scc']","[('Improvement', 'NN'), ('in', 'IN'), ('measuring', 'VBG'), ('apparatus', 'NN'), ('for', 'IN'), ('looms,', 'NN'), ('scc', 'NN')]",0,"['NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN']",[],1,0,8
US108895A,1870-11-01,David j ,"['David', 'j']","[('David', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
