patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings
US3274A,1843-09-23 00:00:00,Method of coupling the forward axletree of four-wheel carriages with ,"['Method', 'of', 'coupling', 'the', 'forward', 'axletree', 'of', 'four-wheel', 'carriages', 'with']","[('Method', 'NNP'), ('of', 'IN'), ('coupling', 'VBG'), ('the', 'DT'), ('forward', 'JJ'), ('axletree', 'NN'), ('of', 'IN'), ('four-wheel', 'JJ'), ('carriages', 'NNS'), ('with', 'IN')]",1,"['NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'NOUN', 'ADP']",['CARDINAL'],0,0,12,1
US3553A,1844-04-20 00:00:00,Elier and dead spindle for ,"['Elier', 'and', 'dead', 'spindle', 'for']","[('Elier', 'NNP'), ('and', 'CC'), ('dead', 'JJ'), ('spindle', 'NN'), ('for', 'IN')]",1,"['ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],0,0,5,1
US3631A,1844-06-15 00:00:00,X i improvement in ,"['X', 'i', 'improvement', 'in']","[('X', 'NN'), ('i', 'NN'), ('improvement', 'NN'), ('in', 'IN')]",0,"['INTJ', 'PRON', 'VERB', 'ADP']",[],0,0,4,1
US3724A,1844-08-31 00:00:00,Iprovement in the method of making patterns for casting hollow ware and other ar ,"['Iprovement', 'in', 'the', 'method', 'of', 'making', 'patterns', 'for', 'casting', 'hollow', 'ware', 'and', 'other', 'ar']","[('Iprovement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('method', 'NN'), ('of', 'IN'), ('making', 'VBG'), ('patterns', 'NNS'), ('for', 'IN'), ('casting', 'VBG'), ('hollow', 'JJ'), ('ware', 'NN'), ('and', 'CC'), ('other', 'JJ'), ('ar', 'NN')]",0,"['ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'ADP']",[],0,0,14,1
US3737A,1844-09-14 00:00:00,Method of ,"['Method', 'of']","[('Method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US3795A,1844-10-12 00:00:00,Stay for ,"['Stay', 'for']","[('Stay', 'NN'), ('for', 'IN')]",0,"['VERB', 'ADP']",[],0,0,2,1
US3797A,1844-10-16 00:00:00,Improvement in machines for ,"['Improvement', 'in', 'machines', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('machines', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US3850A,1844-12-07 00:00:00,Improvement in the process of reducing iron or other ores to the metallic state by ,"['Improvement', 'in', 'the', 'process', 'of', 'reducing', 'iron', 'or', 'other', 'ores', 'to', 'the', 'metallic', 'state', 'by']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('process', 'NN'), ('of', 'IN'), ('reducing', 'VBG'), ('iron', 'NN'), ('or', 'CC'), ('other', 'JJ'), ('ores', 'NNS'), ('to', 'TO'), ('the', 'DT'), ('metallic', 'JJ'), ('state', 'NN'), ('by', 'IN')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP']",[],0,0,15,1
US3924A,1845-02-24 00:00:00,Percussion-mill for ,"['Percussion-mill', 'for']","[('Percussion-mill', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,1
US3929A,1845-02-24 00:00:00,Improvement in the mode of making metallic cores for chilling cast-iron pipe-boxes for ,"['Improvement', 'in', 'the', 'mode', 'of', 'making', 'metallic', 'cores', 'for', 'chilling', 'cast-iron', 'pipe-boxes', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('mode', 'NN'), ('of', 'IN'), ('making', 'VBG'), ('metallic', 'JJ'), ('cores', 'NNS'), ('for', 'IN'), ('chilling', 'VBG'), ('cast-iron', 'JJ'), ('pipe-boxes', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,17,1
US4070A,1845-06-07 00:00:00,Ihstettment for ,"['Ihstettment', 'for']","[('Ihstettment', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US4120A,1845-07-22 00:00:00,Improvement in shaping irregular surfaces in ,"['Improvement', 'in', 'shaping', 'irregular', 'surfaces', 'in']","[('Improvement', 'NN'), ('in', 'IN'), ('shaping', 'VBG'), ('irregular', 'JJ'), ('surfaces', 'NNS'), ('in', 'IN')]",0,"['NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP']",[],0,0,6,1
US4210A,1845-09-27 00:00:00,Adjusting the pitch of reeds for ,"['Adjusting', 'the', 'pitch', 'of', 'reeds', 'for']","[('Adjusting', 'VBG'), ('the', 'DT'), ('pitch', 'NN'), ('of', 'IN'), ('reeds', 'NNS'), ('for', 'IN')]",0,"['VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,6,1
US4397A,1846-03-07 00:00:00,Hatch for ,"['Hatch', 'for']","[('Hatch', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US4516A,1846-05-16 00:00:00,Back of ,"['Back', 'of']","[('Back', 'RB'), ('of', 'IN')]",0,"['ADV', 'ADP']",[],0,0,2,1
US4527A,1846-05-16 00:00:00,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US4819A,1846-10-21 00:00:00,Feeding apparatus for ,"['Feeding', 'apparatus', 'for']","[('Feeding', 'VBG'), ('apparatus', 'NN'), ('for', 'IN')]",0,"['NOUN', 'NOUN', 'ADP']",[],0,0,3,1
US5702A,1848-08-10 00:00:00,Improvement in the closed bloom ery-fi re ,"['Improvement', 'in', 'the', 'closed', 'bloom', 'ery-fi', 're']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('closed', 'JJ'), ('bloom', 'NN'), ('ery-fi', 'NN'), ('re', 'NN')]",0,"['NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,9,1
US5706A,1848-08-15 00:00:00,Guard ob ,"['Guard', 'ob']","[('Guard', 'NNP'), ('ob', 'NN')]",1,"['NOUN', 'ADP']",[],0,0,2,1
US5769A,1848-09-12 00:00:00,Method of ,"['Method', 'of']","[('Method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US6076A,1849-01-30 00:00:00,Mtjltiple-orrate ftmstace for ,"['Mtjltiple-orrate', 'ftmstace', 'for']","[('Mtjltiple-orrate', 'JJ'), ('ftmstace', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP']",[],0,0,5,1
US6141A,1849-02-27 00:00:00,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US6217A,1849-03-27 00:00:00,Conical valve in ,"['Conical', 'valve', 'in']","[('Conical', 'JJ'), ('valve', 'NN'), ('in', 'IN')]",0,"['ADJ', 'NOUN', 'ADP']",[],0,0,3,1
US6226A,1849-03-27 00:00:00,Adjusting the position of plane-irons and regulating the throats of ,"['Adjusting', 'the', 'position', 'of', 'plane-irons', 'and', 'regulating', 'the', 'throats', 'of']","[('Adjusting', 'VBG'), ('the', 'DT'), ('position', 'NN'), ('of', 'IN'), ('plane-irons', 'NNS'), ('and', 'CC'), ('regulating', 'VBG'), ('the', 'DT'), ('throats', 'NNS'), ('of', 'IN')]",0,"['VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP']",[],0,0,12,1
US6399A,1849-04-24 00:00:00,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US6739A,1849-09-25 00:00:00,Improvement in the mode of ,"['Improvement', 'in', 'the', 'mode', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('mode', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,5,1
US6751A,1849-10-02 00:00:00,Self-acting waste-gate or ,"['Self-acting', 'waste-gate', 'or']","[('Self-acting', 'JJ'), ('waste-gate', 'NN'), ('or', 'CC')]",0,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ']",[],0,0,7,1
US6784A,1849-10-09 00:00:00,Bed-plate for ,"['Bed-plate', 'for']","[('Bed-plate', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,1
US6883A,1849-11-20 00:00:00,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US7179A,1850-03-19 00:00:00,Method of ,"['Method', 'of']","[('Method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US7182A,1850-03-19 00:00:00,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US7229A,1850-04-02 00:00:00,Ciiamp to be used ih the manufacture of ,"['Ciiamp', 'to', 'be', 'used', 'ih', 'the', 'manufacture', 'of']","[('Ciiamp', 'NNP'), ('to', 'TO'), ('be', 'VB'), ('used', 'VBN'), ('ih', 'IN'), ('the', 'DT'), ('manufacture', 'NN'), ('of', 'IN')]",1,"['NOUN', 'PART', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP']",['ORG'],0,0,8,1
US7328A,1850-04-30 00:00:00,Vat ob ,"['Vat', 'ob']","[('Vat', 'NNP'), ('ob', 'NN')]",1,"['NOUN', 'ADP']",[],0,0,2,1
US7375A,1850-05-21 00:00:00,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US7553A,1850-08-06 00:00:00,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US7604A,1850-08-27 00:00:00,Self-acting adjustable feed-gear for ,"['Self-acting', 'adjustable', 'feed-gear', 'for']","[('Self-acting', 'JJ'), ('adjustable', 'JJ'), ('feed-gear', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,8,1
US7727A,1850-10-22 00:00:00,Feeding apparatus for ,"['Feeding', 'apparatus', 'for']","[('Feeding', 'VBG'), ('apparatus', 'NN'), ('for', 'IN')]",0,"['NOUN', 'NOUN', 'ADP']",[],0,0,3,1
US7857A,1850-12-24 00:00:00,Attachment to pumps for ,"['Attachment', 'to', 'pumps', 'for']","[('Attachment', 'NN'), ('to', 'TO'), ('pumps', 'VB'), ('for', 'IN')]",0,"['ADJ', 'PART', 'VERB', 'ADP']",[],0,0,4,1
US7872A,1851-01-01 00:00:00,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US7876A,1851-01-01 00:00:00,Loom for ,"['Loom', 'for']","[('Loom', 'NN'), ('for', 'IN')]",0,"['VERB', 'ADP']",[],0,0,2,1
US7944A,1851-02-18 00:00:00,Improvement in apparatus for ,"['Improvement', 'in', 'apparatus', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US8044A,1851-04-15 00:00:00,Machine for cutting otjt the corners and scoring the edges of paper for ,"['Machine', 'for', 'cutting', 'otjt', 'the', 'corners', 'and', 'scoring', 'the', 'edges', 'of', 'paper', 'for']","[('Machine', 'NN'), ('for', 'IN'), ('cutting', 'VBG'), ('otjt', 'PDT'), ('the', 'DT'), ('corners', 'NNS'), ('and', 'CC'), ('scoring', 'VBG'), ('the', 'DT'), ('edges', 'NNS'), ('of', 'IN'), ('paper', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'VERB', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,13,1
US8062A,1851-04-29 00:00:00,Compound metallic door for ,"['Compound', 'metallic', 'door', 'for']","[('Compound', 'NNP'), ('metallic', 'JJ'), ('door', 'NN'), ('for', 'IN')]",1,"['ADJ', 'ADJ', 'NOUN', 'ADP']",[],0,0,4,1
US8229A,1851-07-15 00:00:00,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US8321A,1851-08-26 00:00:00,Improvement in means for obviating difficulties arising from defective insulation in ,"['Improvement', 'in', 'means', 'for', 'obviating', 'difficulties', 'arising', 'from', 'defective', 'insulation', 'in']","[('Improvement', 'NN'), ('in', 'IN'), ('means', 'NNS'), ('for', 'IN'), ('obviating', 'VBG'), ('difficulties', 'NNS'), ('arising', 'VBG'), ('from', 'IN'), ('defective', 'JJ'), ('insulation', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP']",[],0,0,11,1
US8361A,1851-09-16 00:00:00,Gage for ,"['Gage', 'for']","[('Gage', 'NN'), ('for', 'IN')]",0,"['VERB', 'ADP']",[],0,0,2,1
US8380A,1851-09-23 00:00:00,Engine in which compressed air or other gas heated and expanded by admixture therewith of ,"['Engine', 'in', 'which', 'compressed', 'air', 'or', 'other', 'gas', 'heated', 'and', 'expanded', 'by', 'admixture', 'therewith', 'of']","[('Engine', 'NN'), ('in', 'IN'), ('which', 'WDT'), ('compressed', 'VBD'), ('air', 'NN'), ('or', 'CC'), ('other', 'JJ'), ('gas', 'NN'), ('heated', 'VBN'), ('and', 'CC'), ('expanded', 'VBN'), ('by', 'IN'), ('admixture', 'NN'), ('therewith', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'PRON', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP']",[],0,0,15,1
US8522A,1851-11-18 00:00:00,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US8642A,1852-01-06 00:00:00,The nor ,"['The', 'nor']","[('The', 'DT'), ('nor', 'CC')]",0,"['PRON', 'CCONJ']",[],0,0,2,1
US8778A,1852-03-02 00:00:00,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US9678A,1853-04-19 00:00:00,Gig-mill for ,"['Gig-mill', 'for']","[('Gig-mill', 'NNP'), ('for', 'IN')]",1,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,1
US9921A,1853-08-09 00:00:00,Iron post for ,"['Iron', 'post', 'for']","[('Iron', 'NNP'), ('post', 'NN'), ('for', 'IN')]",1,"['NOUN', 'NOUN', 'ADP']",[],0,0,3,1
US10133A,1853-10-18,Instrument for ,"['Instrument', 'for']","[('Instrument', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US10352A,1853-12-20,Self-acting machine for ,"['Self-acting', 'machine', 'for']","[('Self-acting', 'JJ'), ('machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP']",[],0,0,5,1
US10561A,1854-02-21,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US10585A,1854-02-28,Carrier for ,"['Carrier', 'for']","[('Carrier', 'NNP'), ('for', 'IN')]",1,"['NOUN', 'ADP']",[],0,0,2,1
US10739A,1854-04-04,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US10859A,1854-05-02,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US11255A,1854-07-11,Method of ,"['Method', 'of']","[('Method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US11539A,1854-08-15,Insulator for ,"['Insulator', 'for']","[('Insulator', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US11629A,1854-08-29,Improved governor for ,"['Improved', 'governor', 'for']","[('Improved', 'VBN'), ('governor', 'NN'), ('for', 'IN')]",0,"['VERB', 'NOUN', 'ADP']",[],0,0,3,1
US11671A,1854-09-12,Improved method of ,"['Improved', 'method', 'of']","[('Improved', 'VBN'), ('method', 'NN'), ('of', 'IN')]",0,"['ADJ', 'NOUN', 'ADP']",[],0,0,3,1
US11726A,1854-09-26,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US11777A,1854-10-10,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US11875A,1854-10-31,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US11933A,1854-11-14,Loom for ,"['Loom', 'for']","[('Loom', 'NN'), ('for', 'IN')]",0,"['VERB', 'ADP']",[],0,0,2,1
US11964A,1854-11-21,Improvement in cleaning-cards of carding-engin es ,"['Improvement', 'in', 'cleaning-cards', 'of', 'carding-engin', 'es']","[('Improvement', 'NN'), ('in', 'IN'), ('cleaning-cards', 'NNS'), ('of', 'IN'), ('carding-engin', 'NN'), ('es', 'NN')]",0,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,10,1
US12076A,1854-12-12,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US12128A,1855-01-02,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US12282A,1855-01-23,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US12916A,1855-05-22,Tool for ,"['Tool', 'for']","[('Tool', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US13087A,1855-06-19,Expandingr-block for ,"['Expandingr-block', 'for']","[('Expandingr-block', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,1
US13144A,1855-06-26,Hand-kachine for ,"['Hand-kachine', 'for']","[('Hand-kachine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,1
US13214A,1855-07-10,Device to allow escape of ,"['Device', 'to', 'allow', 'escape', 'of']","[('Device', 'NN'), ('to', 'TO'), ('allow', 'VB'), ('escape', 'NN'), ('of', 'IN')]",0,"['NOUN', 'PART', 'VERB', 'NOUN', 'ADP']",[],0,0,5,1
US13399A,1855-08-07,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US13555A,1855-09-11,Construction op beds for ,"['Construction', 'op', 'beds', 'for']","[('Construction', 'NN'), ('op', 'NN'), ('beds', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'NOUN', 'VERB', 'ADP']",[],0,0,4,1
US13763A,1855-11-06,And vv ,"['And', 'vv']","[('And', 'CC'), ('vv', 'NN')]",0,"['CCONJ', 'ADP']",[],0,0,2,1
US13800A,1855-11-13,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US13946A,1855-12-18,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US14105A,1856-01-15,Bit for ,"['Bit', 'for']","[('Bit', 'NNP'), ('for', 'IN')]",1,"['NOUN', 'ADP']",[],0,0,2,1
US14208A,1856-02-05,Administratrix of the estate of ,"['Administratrix', 'of', 'the', 'estate', 'of']","[('Administratrix', 'NNP'), ('of', 'IN'), ('the', 'DT'), ('estate', 'NN'), ('of', 'IN')]",1,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,5,1
US14348A,1856-03-04,Arrangement of steam-tubing for ,"['Arrangement', 'of', 'steam-tubing', 'for']","[('Arrangement', 'NN'), ('of', 'IN'), ('steam-tubing', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,6,1
US14562A,1856-04-01,Automatic steam-whistle on ,"['Automatic', 'steam-whistle', 'on']","[('Automatic', 'JJ'), ('steam-whistle', 'NN'), ('on', 'IN')]",0,"['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",['NORP'],0,0,5,1
US14643A,1856-04-08,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US14890A,1856-05-13,Chaib for ,"['Chaib', 'for']","[('Chaib', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US14941A,1856-05-20,Lathe attachment for ,"['Lathe', 'attachment', 'for']","[('Lathe', 'NNP'), ('attachment', 'NN'), ('for', 'IN')]",1,"['NOUN', 'NOUN', 'ADP']",[],0,0,3,1
US14967A,1856-05-27,Instantaneous govebnor for ,"['Instantaneous', 'govebnor', 'for']","[('Instantaneous', 'JJ'), ('govebnor', 'NN'), ('for', 'IN')]",0,"['ADJ', 'NOUN', 'ADP']",[],0,0,3,1
US15041A,1856-06-03,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US15049A,1856-06-03,Driving-wheel for ,"['Driving-wheel', 'for']","[('Driving-wheel', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,1
US15267A,1856-07-01,Dry-lime g-as ,"['Dry-lime', 'g-as']","[('Dry-lime', 'JJ'), ('g-as', 'NN')]",0,"['ADJ', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'ADP']",[],0,0,6,1
US15272A,1856-07-08,Stachiwe for ,"['Stachiwe', 'for']","[('Stachiwe', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US15346A,1856-07-15,Adjustment of ,"['Adjustment', 'of']","[('Adjustment', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US15463A,1856-07-29,Method of operating- gates for ,"['Method', 'of', 'operating-', 'gates', 'for']","[('Method', 'NNP'), ('of', 'IN'), ('operating-', 'JJ'), ('gates', 'NNS'), ('for', 'IN')]",1,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP']",[],0,0,5,1
US15539A,1856-08-12,Valve-gear for ,"['Valve-gear', 'for']","[('Valve-gear', 'JJ'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,1
US15567A,1856-08-19,Ehorottgh-brace for ,"['Ehorottgh-brace', 'for']","[('Ehorottgh-brace', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,1
US15597A,1856-08-26,Method of ,"['Method', 'of']","[('Method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US15896A,1856-10-14,Improvement in the order of ,"['Improvement', 'in', 'the', 'order', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('order', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,5,1
US16157A,1856-12-02,Method of ,"['Method', 'of']","[('Method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US16383A,1857-01-13,Improvement in flour-bolts as ,"['Improvement', 'in', 'flour-bolts', 'as']","[('Improvement', 'NN'), ('in', 'IN'), ('flour-bolts', 'NNS'), ('as', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,6,1
US16406A,1857-01-13,Base ob ,"['Base', 'ob']","[('Base', 'NNP'), ('ob', 'NN')]",1,"['NOUN', 'ADP']",[],0,0,2,1
US16765A,1857-03-03,Operating-valve for ,"['Operating-valve', 'for']","[('Operating-valve', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,1
US16777A,1857-03-03,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US16782A,1857-03-10,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US16791A,1857-03-10,Device for raising or lowering farm-gates to allow them to open over ,"['Device', 'for', 'raising', 'or', 'lowering', 'farm-gates', 'to', 'allow', 'them', 'to', 'open', 'over']","[('Device', 'NNP'), ('for', 'IN'), ('raising', 'VBG'), ('or', 'CC'), ('lowering', 'VBG'), ('farm-gates', 'NNS'), ('to', 'TO'), ('allow', 'VB'), ('them', 'PRP'), ('to', 'TO'), ('open', 'VB'), ('over', 'RP')]",1,"['NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PART', 'VERB', 'PRON', 'PART', 'VERB', 'ADP']",[],0,0,14,1
US16967A,1857-04-07,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US16977A,1857-04-07,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US17023A,1857-04-14,Pendulum level ob ,"['Pendulum', 'level', 'ob']","[('Pendulum', 'NNP'), ('level', 'NN'), ('ob', 'NN')]",1,"['ADP', 'NOUN', 'ADP']",[],0,0,3,1
US17083A,1857-04-21,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US17325A,1857-05-19,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US17416A,1857-06-02,Fastening for ,"['Fastening', 'for']","[('Fastening', 'VBG'), ('for', 'IN')]",0,"['VERB', 'ADP']",[],0,0,2,1
US17452A,1857-06-02,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
