patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US1424506A,1921-11-21,Cue-tip cutter,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,5
US1424508A,1922-02-03,Ash pan,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1424568A,1919-08-14,Pump jack,"['ADJ', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1424597A,1919-05-13,Chuck,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1424615A,1922-08-01,Harry bucki,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1424634A,1921-08-29,Dumping receptacle,"['VERB', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1424677A,1922-04-13,Rod gong for striking clocks,"['PROPN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'SPACE']",['PERSON'],1,1,6
US1424749A,1922-08-01,John henry west,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US1424759A,1919-06-07,Sadiron holder,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1424771A,1921-08-12,Hose-leg supporter,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,5
US1424772A,1920-09-10,Dispensing machine,"['VERB', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1424804A,1917-07-23,Jewel support for compasses,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'SPACE']",['PERSON'],1,1,5
US1424829A,1921-04-18,Fertilizer pot,"['NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1424889A,1920-03-26,Chuck,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1424899A,1921-01-17,Meter-testing device,"['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,5
US1424920A,1922-08-08,kintzele,['PROPN'],['PERSON'],1,1,1
US1424944A,1922-08-08,Walter -eeeustbom,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1424965A,1922-08-08,Robert g-ladstobte  wslls,"['PROPN', 'PROPN', 'PUNCT', 'PROPN', 'SPACE', 'VERB']",['PERSON'],1,1,6
US1424966A,1920-10-15,Harrow,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1424972A,1922-08-08,George b,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1424981A,1922-08-08,Edward r,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1425035A,1920-04-22,Cotton chopper,"['NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1425037A,1921-06-11,Antiskid and traction device,"['PROPN', 'CCONJ', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,5
US1425061A,1920-03-08,Shears,"['NOUN', 'SPACE']",['PERSON'],0,1,2
US1425067A,1921-10-10,Hose stand,"['PROPN', 'VERB', 'SPACE']",['PERSON'],1,1,3
US1425148A,1920-06-05,Hose of predetermined action under pressure,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'SPACE']",['PERSON'],1,1,7
US1425190A,1919-08-06,Vehicle lamp,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1425213A,1919-08-28,Drill chuck,"['PROPN', 'VERB', 'SPACE']",['PERSON'],1,1,3
US1425335A,1921-01-28,Carton,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1425342A,1920-02-19,Baker's oven,"['PROPN', 'PART', 'ADJ', 'SPACE']",['PERSON'],1,1,4
US1425369A,1920-11-22,Carpenter's hammer,"['PROPN', 'PART', 'NOUN', 'SPACE']",['PERSON'],1,1,4
US1425371A,1919-03-05,Saucepan,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1425498A,1921-12-10,Cigar and cigarette holder,"['PROPN', 'CCONJ', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,5
US1425521A,1921-06-08,Doffer guard and oil-well cover for spindle supports for spinning and like machines,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'SPACE']",['PERSON'],1,1,16
US1425537A,1919-09-04,Continuous hot mill,"['ADJ', 'ADJ', 'NOUN', 'SPACE']",['PERSON'],0,1,4
US1425542A,1920-04-30,Vehicle jack,"['PROPN', 'PROPN', 'SPACE']",['PERSON'],1,1,3
US1425597A,1922-08-15,la borie,"['X', 'NOUN']",['PERSON'],0,1,2
US1425646A,1922-08-15,Albert l,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1425779A,1921-07-29,Shears,"['NOUN', 'SPACE']",['PERSON'],0,1,2
US1425795A,1922-08-15,Herman sacks,"['PROPN', 'VERB']",['PERSON'],1,1,2
US1425819A,1920-05-14,Harrow,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1425859A,1922-08-15,Assigfqk toherbert m,"['PROPN', 'NOUN', 'VERB']",['PERSON'],1,1,3
US1425878A,1922-08-15,James mcintosh,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1425947A,1920-12-17,Gang plow for tractors,"['NOUN', 'NOUN', 'ADP', 'NOUN', 'SPACE']",['PERSON'],0,1,5
US1425969A,1922-08-15,johnson,['PROPN'],['PERSON'],1,1,1
US1425999A,1922-08-15,Trttckxng  mechanism,"['PROPN', 'SPACE', 'NOUN']",['PERSON'],1,1,3
US1426012A,1922-08-15,Frank j,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1426020A,1921-02-17,Sttter,['PROPN'],['PERSON'],1,1,1
US1426049A,1922-08-15,dinwiddie,['PROPN'],['PERSON'],1,1,1
US1426082A,1920-07-12,Teeter totter,"['PROPN', 'VERB', 'SPACE']",['PERSON'],1,1,3
US1426084A,1922-08-15,Duncan kenner,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1426086A,1920-03-15,Hose clamp,"['PROPN', 'VERB', 'SPACE']",['PERSON'],1,1,3
US1426090A,1922-08-15,Demountable kim,"['ADJ', 'X']",['PERSON'],0,1,2
US1426110A,1922-08-15,Pbocess of and apparatus fob pottbino metal,"['ADV', 'ADP', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,7
US1426124A,1921-05-11,Truss,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1426137A,1920-05-12,Radiogoniometer,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1426151A,1920-05-27,Lather's hatchet,"['PROPN', 'PART', 'NOUN', 'SPACE']",['PERSON'],1,1,4
US1426189A,1922-08-15,Wilhelm hebzberg,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1426190A,1922-08-15,Wilhelm herzberg,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1426296A,1922-08-15,James h,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1426313A,1922-08-15,Hermann oehme,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1426448A,1922-08-22,Albert l,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1426460A,1922-08-22,Herbert w,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1426478A,1922-08-22,John e,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1426501A,1922-08-22,Cap for gasoline or similar,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'ADJ']",['PERSON'],1,1,5
US1426541A,1920-11-22,Chuck,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1426563A,1922-08-22,Donato gariglio,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1426579A,1920-08-02,Grinder attachment for drills,"['NOUN', 'NOUN', 'ADP', 'NOUN', 'SPACE']",['PERSON'],0,1,5
US1426581A,1920-06-26,Impeller for centrifugal compressors,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",['PERSON'],1,1,5
US1426635A,1922-04-14,Hose supporter,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1426636A,1922-06-22,Hose supporter,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1426664A,1921-07-15,Jack for vehicles,"['PROPN', 'ADP', 'NOUN', 'SPACE']",['PERSON'],1,1,4
US1426674A,1922-08-22,Heitles and eugene wald i,"['NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PRON']",['PERSON'],0,1,5
US1426704A,1920-12-22,Chuck,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1426729A,1922-08-22,Dumping oak,"['VERB', 'NOUN']",['PERSON'],0,1,2
US1426748A,1922-08-22,Butjbg,['NOUN'],['PERSON'],0,1,1
US1426824A,1921-04-18,Fielder's glove,"['PROPN', 'PART', 'NOUN', 'SPACE']",['PERSON'],1,1,4
US1426861A,1922-08-22,Arthur haddock,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1426889A,1921-11-12,Carboy,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1426917A,1922-08-22,Edgar scosield,"['PROPN', 'VERB']",['PERSON'],1,1,2
US1426923A,1922-08-22,Sleck,['PROPN'],['PERSON'],1,1,1
US1426954A,1920-09-02,Impeller for centrifugal compressors and the like,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'INTJ', 'SPACE']",['PERSON'],1,1,8
US1427003A,1922-02-01,Antiskid chain,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1427011A,1922-02-07,Electric-battery electrolyte,"['ADJ', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,5
US1427020A,1922-08-22,Joe books,"['PROPN', 'VERB']",['PERSON'],1,1,2
US1427021A,1922-08-22,Wallace a,"['PROPN', 'PRON']",['PERSON'],1,1,2
US1427034A,1921-06-30,Siren or foghorn,"['PROPN', 'CCONJ', 'ADJ', 'SPACE']",['PERSON'],1,1,4
US1427052A,1917-11-30,Glass cutter,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1427056A,1921-11-04,Yarn-reclaiming device,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",['PERSON'],0,1,5
US1427105A,1919-10-16,Hose coupling,"['PROPN', 'VERB', 'SPACE']",['PERSON'],1,1,3
US1427140A,1922-08-29,John l,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1427186A,1922-08-29,Harvey w,"['VERB', 'ADP']",['PERSON'],0,1,2
US1427230A,1922-08-29,frederick salathe,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1427241A,1920-02-25,Jack,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1427273A,1921-04-25,Hose draining and drying reel,"['PROPN', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'SPACE']",['PERSON'],1,1,6
US1427303A,1920-05-19,Smoker's utensil,"['PROPN', 'PART', 'PROPN', 'SPACE']","['ORG', 'PERSON']",1,1,4
US1427350A,1922-08-29,Joseph bethenqd,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1427439A,1921-02-23,Kitchen utensil,"['PROPN', 'PROPN', 'SPACE']",['PERSON'],1,1,3
US1427453A,1920-04-16,Scaffold hanger,"['NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1427459A,1918-10-02,Jack,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1427478A,1922-08-29,Duncan kenner,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1427631A,1921-10-15,Vehicle lamp,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1427645A,1922-08-29,Sadakichi satow,"['PROPN', 'VERB']",['PERSON'],1,1,2
US1427728A,1921-05-26,Cotton and pea picker sack,"['NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,6
US1427752A,1922-08-29,Richard baer,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1427785A,1922-03-02,Chuck,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1427796A,1921-10-03,Baking utensil,"['VERB', 'PROPN', 'SPACE']",['PERSON'],1,1,3
US1427821A,1922-09-05,George keith,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1427828A,1920-03-31,Carton,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1427849A,1921-12-30,Shears holder,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1427936A,1920-12-27,Freezing can,"['NOUN', 'AUX', 'SPACE']",['PERSON'],0,1,3
US1427937A,1920-12-27,Freezing can,"['NOUN', 'AUX', 'SPACE']",['PERSON'],0,1,3
US1427938A,1920-12-27,Freezing can,"['NOUN', 'AUX', 'SPACE']",['PERSON'],0,1,3
US1427960A,1918-09-18,Hose supporter,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1427964A,1921-05-10,Conduit-forming jack,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']","['ORG', 'PERSON']",0,1,5
US1428021A,1920-08-06,Yarn-moistening attachment for knitting machines,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,8
US1428043A,1921-12-16,"Dispensing means for beverages containing chocolate, cocoa, etc.","['NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'X', 'X', 'SPACE']",['PERSON'],0,1,12
US1428063A,1920-11-27,Baker's oven,"['PROPN', 'PART', 'ADJ', 'SPACE']",['PERSON'],1,1,4
US1428084A,1921-06-04,Cleaner for and method of cleaning metal,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'SPACE']",['PERSON'],1,1,8
US1428102A,1922-09-05,William ashley kelly,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US1428119A,1921-10-11,Yarn reel,"['PROPN', 'VERB', 'SPACE']",['PERSON'],1,1,3
US1428147A,1922-09-05,Benjamin franklin davis,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US1428194A,1922-09-05,Btjrg,['PROPN'],['PERSON'],1,1,1
US1428216A,1921-08-17,Scarecrow,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1428246A,1919-05-16,"Process for producing spun material resembling wool, cotton, or chappe from viscose solutions","['NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,16
US1428357A,1921-04-27,Plier joint construction,"['NOUN', 'ADJ', 'NOUN', 'SPACE']",['PERSON'],0,1,4
US1428360A,1920-10-12,Harrow,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1428383A,1922-09-05,martin,['PROPN'],['PERSON'],1,1,1
US1428439A,1921-09-17,Dispensing machine,"['VERB', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1428453A,1920-11-27,Cap visor and lamp support,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,6
US1428519A,1920-03-10,Vehicle jack,"['PROPN', 'PROPN', 'SPACE']",['PERSON'],1,1,3
US1428573A,1921-09-17,Yarn stand for knitting machines,"['PROPN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,6
US1428590A,1922-09-12,Adolph,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1428644A,1921-01-25,Trolley wheel,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1428647A,1922-09-12,Jack e,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1428671A,1920-07-30,Oil-well pump jack,"['NOUN', 'PUNCT', 'NOUN', 'VERB', 'PROPN', 'SPACE']",['PERSON'],1,1,6
US1428679A,1919-09-08,Glass tongs,"['NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1428742A,1922-09-12,Robert p,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1428752A,1922-09-12,Assighos to the is,"['PROPN', 'ADP', 'PRON', 'AUX']",['PERSON'],1,1,4
US1428817A,1922-09-12,Herbert h,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1428830A,1920-06-09,Shears,"['NOUN', 'SPACE']",['PERSON'],0,1,2
US1428842A,1922-09-12,george,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1428868A,1921-04-14,Ring chuck,"['PROPN', 'PROPN', 'SPACE']",['PERSON'],1,1,3
US1428944A,1922-09-12,Continuous rolling mill,"['ADJ', 'NOUN', 'NOUN']",['PERSON'],0,1,3
US1428949A,1919-08-01,Hose coupling,"['PROPN', 'VERB', 'SPACE']",['PERSON'],1,1,3
US1428955A,1921-01-19,Glass-fastening device,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",['PERSON'],0,1,5
US1428959A,1917-11-24,Sadircn,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1429058A,1921-06-07,"Moistener for stamps, envelopes, tape, etc","['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'X', 'SPACE']",['PERSON'],0,1,10
US1429068A,1921-04-07,Steamer trunk,"['NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1429079A,1916-02-04,Split insulator,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1429106A,1919-07-22,Glass-grinding machine,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",['PERSON'],0,1,5
US1429159A,1922-09-12,Adolph i,"['PROPN', 'PRON']",['PERSON'],1,1,2
US1429200A,1921-10-29,Dowel pin,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1429208A,1921-04-26,Wagon-body construction,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,5
US1429218A,1921-01-10,Carboy carrier,"['ADJ', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1429245A,1921-02-28,Marker for planters,"['NOUN', 'ADP', 'NOUN', 'SPACE']",['PERSON'],0,1,4
US1429380A,1922-03-15,Continuous annealing furnace,"['ADJ', 'VERB', 'NOUN', 'SPACE']",['PERSON'],0,1,4
US1429395A,1921-10-06,Chuck,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1429396A,1921-10-06,Chuck,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1429420A,1922-09-19,William j,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1429492A,1922-02-23,Culinary utensil,"['ADJ', 'PROPN', 'SPACE']",['PERSON'],1,1,3
US1429534A,1922-09-19,Harold george rbetkter,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3
US1429572A,1922-09-19,Henri jean joseph marie de regnauld de bellescize,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'X', 'VERB']","['ORG', 'PERSON']",1,1,8
US1429577A,1919-05-10,Gyroscope,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1429674A,1922-01-13,Antiskid chain,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1429752A,1921-05-27,"Billiard cue, ferrule, and tip","['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'SPACE']",['PERSON'],1,1,8
US1429766A,1920-06-23,Hose connection,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1429830A,1922-06-02,Storage-battery electrolyte,"['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,5
US1429837A,1921-02-18,Antiskid device for vehicle tires,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,6
US1429900A,1922-02-02,Cleaner for the casting pots or pot wells of linotype and intertype machines,"['NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,14
US1430021A,1922-09-26,Anne v,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1430028A,1920-09-20,Cigar wrapper,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1430144A,1920-09-21,Jack,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1430155A,1921-10-17,Fertilizer distributor,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1430247A,1922-03-29,Miner's lamp,"['PROPN', 'PART', 'NOUN', 'SPACE']",['PERSON'],1,1,4
US1430311A,1921-09-20,Harrow,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1430318A,1921-08-15,Culinary utensil,"['ADJ', 'PROPN', 'SPACE']",['PERSON'],1,1,3
US1430399A,1922-09-26,Negie,['PROPN'],['PERSON'],1,1,1
US1430452A,1922-09-26,George pearce lewis,"['PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,3
US1430463A,1922-09-26,Richard t,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1430483A,1920-10-19,Harrow,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1430502A,1922-09-26,William hastsow,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1430577A,1922-10-03,Chester w,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US1430584A,1922-10-03,Frederick a,"['PROPN', 'PRON']",['PERSON'],1,1,2
US1430594A,1919-09-08,Trolley clamp,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1430597A,1921-11-18,Traveler's hand bag or satchel,"['PROPN', 'PART', 'NOUN', 'NOUN', 'CCONJ', 'PROPN', 'SPACE']",['PERSON'],1,1,7
US1430610A,1920-06-12,Vacuum gauge,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1430637A,1921-08-29,Cigar case,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1430653A,1920-11-19,Vine take-off,"['PROPN', 'VERB', 'PUNCT', 'ADP', 'SPACE']",['PERSON'],1,1,5
US1430705A,1921-06-17,Shears especially for rolled iron,"['NOUN', 'ADV', 'ADP', 'VERB', 'NOUN', 'SPACE']",['PERSON'],0,1,6
US1430719A,1922-10-03,Everett l,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1430723A,1920-07-06,Pump fiston,"['VERB', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1430755A,1922-10-03,Assictgb to louis l,"['VERB', 'PART', 'VERB', 'NOUN']",['PERSON'],0,1,4
US1430760A,1922-02-03,Meter-box cover,"['PROPN', 'PUNCT', 'PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,5
US1430827A,1921-09-06,Photographer's lamp,"['PROPN', 'PART', 'NOUN', 'SPACE']",['PERSON'],1,1,4
US1430843A,1921-03-18,Cap retainer,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1430882A,1922-10-03,William n,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1430914A,1922-10-03,Norman s,"['PROPN', 'PART']",['PERSON'],1,1,2
US1431028A,1922-01-27,Combination pump jack,"['NOUN', 'VERB', 'PROPN', 'SPACE']",['PERSON'],1,1,4
US1431042A,1922-01-28,Raker gauge,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1431045A,1919-06-20,Antiskid device for shoe heels,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,6
US1431056A,1922-10-03,Contbol leveb,"['NOUN', 'NOUN']",['PERSON'],0,1,2
US1431072A,1921-09-06,Rod coupling,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1431086A,1922-10-03,William hebmae attlt,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US1431110A,1922-10-03,Xhart,['PROPN'],['PERSON'],1,1,1
US1431126A,1920-01-12,Weatherboard,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1431128A,1922-02-09,Carton,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1431166A,1916-09-16,Glass,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1431193A,1922-01-30,Antiskid device for shoes,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'SPACE']",['PERSON'],1,1,5
US1431229A,1920-10-21,Harrow,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1431352A,1921-01-26,Carton for flexible conduits,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",['PERSON'],0,1,5
US1431374A,1921-08-05,Split sprocket,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1431380A,1921-01-25,Loop taker,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1431392A,1922-02-08,Antiskid attachment for vehicle wheels,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,6
US1431419A,1918-06-24,Sadiron,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US1431436A,1919-11-28,Glass-manufacturing machinery,"['PROPN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",['PERSON'],1,1,5
US1431446A,1922-02-07,Cap for the tips of umbrella ribs,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,8
US1431447A,1920-10-28,Acetylene lamp,"['NOUN', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1431484A,1922-03-29,Antiskid device,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US1431503A,1922-10-10,William e,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1431521A,1922-10-10,Truss,['NOUN'],['PERSON'],0,1,1
US1431533A,1922-03-08,Chuck,['PROPN'],['PERSON'],1,1,1
US1431580A,1922-10-10,Otto graetzer,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1431582A,1917-09-17,Dispensing machine,"['VERB', 'NOUN', 'SPACE']",['PERSON'],0,1,3
US1431667A,1922-10-10,johnson,['PROPN'],['PERSON'],1,1,1
US1431713A,1922-10-10,Joseph osborne whiteley,"['PROPN', 'VERB', 'NOUN']",['PERSON'],1,1,3
US1431728A,1922-10-10,Fabrik,['PROPN'],['PERSON'],1,1,1
US1431729A,1921-03-17,Clasp for necklaces and the like,"['NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'INTJ', 'SPACE']",['PERSON'],0,1,7
US1431812A,1921-08-16,Yarn and thread cleaner for winding machines,"['NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'SPACE']",['PERSON'],0,1,8
US1431856A,1921-12-15,Antiskid device for vehicle wheels,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",['PERSON'],1,1,6
US1431875A,1922-07-12,Parcel-post mailing or c. o. d. express attachment,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'SPACE']",['PERSON'],1,1,11
US1431927A,1922-10-17,William c,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1431939A,1919-12-03,Railway motor jack,"['PROPN', 'NOUN', 'PROPN', 'SPACE']","['ORG', 'PERSON']",1,1,4
US1431974A,1922-10-17,Max meyerson,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1432035A,1921-09-28,Carpenter's plane,"['PROPN', 'PART', 'NOUN', 'SPACE']",['PERSON'],1,1,4
US1432156A,1922-10-17,Malcolm l,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US1432159A,1922-10-17,davis,['PROPN'],['PERSON'],1,1,1
