patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts
US3692110A,1969-12-31,In situ retorting and hydrogenation of oil shale,"['ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,9,"['in', 'situ', 'retorting', 'and', 'hydrogenation', 'of', 'oil', 'shale']",0,1
US3693562A,1970-10-23,Off-the-arm sewing machine and cutting assembly,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN']",[],0,0,11,"['off-the-arm', 'sewing', 'machine', 'and', 'cutting', 'assembly']",0,1
US3695256A,1970-11-16,Over-a-door support for cervical traction apparatus,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,11,"['over-a-door', 'support', 'for', 'cervical', 'traction', 'apparatus']",0,1
US3695787A,1970-06-04,Through running and pressure pump,"['ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB']",[],0,0,6,"['through', 'running', 'and', 'pressure', 'pump']",0,1
US3697849A,1970-01-24,On-off servomechanism controlled by a wheatstone bridge,"['ADP', 'PUNCT', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN']",[],0,0,10,"['on-off', 'servomechanism', 'controlled', 'by', 'a', 'wheatstone', 'bridge']",0,1
US3697879A,1971-08-31,On-off pulse time control,"['ADP', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,7,"['on-off', 'pulse', 'time', 'control']",0,1
US3698780A,1969-11-10,Under-cabinet radio,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['under-cabinet', 'radio']",0,1
US3699209A,1971-02-26,Hf removal system,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['hf', 'removal', 'system']",0,1
US3699257A,1969-05-08,Amplifier circuits,"['ADP', 'NOUN']",['PERSON'],0,1,3,"['amplifier', 'circuits']",0,1
US3605027A,1969-02-19,Amplifier,['ADP'],['PERSON'],0,1,2,['amplifier'],0,1
US3631357A,1969-03-10,Amplifier,['ADP'],['PERSON'],0,1,2,['amplifier'],0,1
